Brand;Model;Body_Type;Year;Price;Mileage;Engine_Size;Horsepower;Fuel_Type;Gender;Marital_Status;Has_Children;Social_Status
BMW;X5;Sedan;2019;16821;50240;2,5;250;Petrol;Female;Single;1;3
Honda;Civic;Truck;2019;19309;15246;2;289;Petrol;Male;Single;2;1
Hyundai;Santa Fe;Truck;2020;15638;56442;2,5;256;Petrol;Female;Married;3;1
Hyundai;Santa Fe;Hatchback;2021;27683;11438;1,8;343;Petrol;Female;Married;0;2
Kia;Soul;Sedan;2021;15005;68263;2;138;Petrol;Female;Married;3;2
Honda;CR-V;Sedan;2019;39912;21149;2;202;Petrol;Female;Single;3;5
Hyundai;Sonata;Sedan;2021;21344;31513;2;230;Electric;Female;Single;3;3
Nissan;Altima;Sedan;2020;42058;58081;;360;Petrol;Female;Single;3;4
Toyota;Camry;Sedan;2021;26302;78071;2;117;Petrol;Male;Single;1;3
Tesla;Model S;Sedan;2018;42547;70179;;185;Petrol;Male;Married;0;1
Kia;Optima;Sedan;2020;21280;29565;2;305;Petrol;Female;Single;2;1
Nissan;Altima;Sedan;2020;28281;77090;1,6;243;Petrol;Female;Married;2;4
Nissan;Sentra;Sedan;2020;22477;74823;1,6;185;Petrol;Male;Married;0;2
BMW;3 Series;Truck;2020;33912;40902;2;372;Petrol;Male;Single;2;3
Tesla;Model S;Sedan;2021;48414;62740;3,5;143;Petrol;Female;Married;3;3
Ford;Fusion;Sedan;2021;22876;38696;2;211;Petrol;Male;Married;3;2
Honda;Fit;Sedan;2020;16687;38433;2;232;Petrol;Male;Single;0;4
Kia;Sorento;Sedan;2018;23056;24894;1,6;160;Petrol;Male;Married;0;5
Ford;Explorer;Sedan;2020;39099;42193;;266;Petrol;Male;Single;1;5
BMW;X5;Sedan;2021;41925;56861;1,8;362;Electric;Female;Married;0;1
Mercedes;GLE;Sedan;2021;43990;44250;2,5;151;Petrol;Female;Married;2;1
Honda;CR-V;Sedan;2021;40712;98390;2;253;Electric;Female;Married;1;4
Ford;Explorer;Hatchback;2020;20210;36617;1,8;202;Petrol;Male;Single;1;4
Chevrolet;Equinox;Hatchback;2021;35649;95908;2;227;Petrol;Male;Married;3;5
Mercedes;GLE;Truck;2020;21110;94648;2,5;195;Petrol;Male;Single;3;3
Nissan;Maxima;Truck;2021;34125;12541;2;240;Petrol;Female;Married;0;2
Ford;F-150;Sedan;2019;32912;67303;2,5;100;Petrol;Female;Single;1;4
Kia;Sorento;Sedan;2021;21080;65905;1,8;137;Petrol;Female;Single;3;5
Tesla;Model X;Sedan;2018;38824;73476;2,5;152;Petrol;Female;Single;3;1
Tesla;Model 3;Sedan;2020;34123;92808;;302;Electric;Male;Married;0;2
Mercedes;GLC;Sedan;2020;40573;12121;2;286;Petrol;Male;Single;3;1
Mercedes;GLC;Sedan;2020;30551;10215;2;120;Petrol;Male;Married;2;2
Hyundai;Elantra;Sedan;2019;32157;26460;3,5;133;Petrol;Female;Married;2;3
Toyota;Corolla;Sedan;2019;34109;62348;;220;Electric;Male;Single;0;4
Mercedes;C-Class;Sedan;2019;31866;7249;1,8;128;Petrol;Male;Married;0;3
Kia;Optima;Sedan;2020;41631;26603;1,6;168;Petrol;Male;Married;3;4
Chevrolet;Silverado;Sedan;2020;15972;13710;1,6;309;Petrol;Male;Single;2;3
Tesla;Model Y;Sedan;2021;30130;50964;2;189;Petrol;Female;Single;0;1
BMW;X3;Sedan;2020;18770;77427;2,5;272;Petrol;Female;Married;2;4
Mercedes;GLC;Sedan;2021;33066;88589;1,6;116;Petrol;Male;Married;0;3
Honda;Accord;Hatchback;2020;16627;84778;;149;Petrol;Male;Single;2;5
Toyota;Prius;Sedan;2021;18760;88828;2;125;Petrol;Male;Single;2;2
Chevrolet;Camaro;Hatchback;2018;36240;54370;;119;Petrol;Male;Single;3;1
Kia;Optima;Sedan;2021;31481;29601;1,6;220;Petrol;Female;Single;3;1
Kia;Optima;Hatchback;2021;16000;11709;2;104;Petrol;Male;Married;1;3
Honda;CR-V;Sedan;2021;28090;47172;2,5;212;Petrol;Male;Single;2;2
Hyundai;Tucson;Sedan;2021;36356;75813;2;172;Petrol;Male;Single;2;5
Mercedes;GLC;Sedan;2020;25047;81236;2;140;Petrol;Female;Single;3;5
Hyundai;Elantra;Sedan;2019;44191;59094;1,6;189;Petrol;Male;Married;2;5
Honda;Accord;Sedan;2020;18332;93242;;374;Petrol;Female;Married;3;5
Ford;Mustang;Sedan;2019;35528;56223;;170;Petrol;Female;Married;2;1
Honda;Accord;Sedan;2021;45237;92715;1,6;383;Electric;Male;Single;1;2
BMW;X5;Sedan;2020;40282;41146;2;100;Petrol;Male;Single;1;2
Hyundai;Elantra;Truck;2018;31707;64459;1,8;260;Petrol;Female;Single;3;2
Kia;Optima;Sedan;2019;41670;25117;1,6;297;Petrol;Male;Married;3;3
Ford;F-150;Sedan;2020;31089;81444;2;368;Petrol;Female;Married;3;3
BMW;X3;Hatchback;2020;25932;55600;2,5;218;Petrol;Female;Married;1;1
Honda;CR-V;Sedan;2021;31943;79115;;348;Petrol;Female;Married;0;5
BMW;3 Series;Sedan;2021;48211;48505;2;331;Petrol;Male;Single;0;3
Ford;Fusion;Truck;2020;15150;25993;2;228;Petrol;Female;Married;3;3
Tesla;Model Y;Hatchback;2020;21518;52724;2;347;Petrol;Male;Married;0;2
Chevrolet;Silverado;Sedan;2019;46614;64663;2;120;Petrol;Female;Single;0;5
BMW;3 Series;Truck;2021;31981;67024;3,5;112;Petrol;Female;Single;0;4
BMW;3 Series;Truck;2021;47239;85938;2;109;Petrol;Male;Married;2;4
Hyundai;Elantra;Sedan;2020;19116;34985;1,6;141;Petrol;Female;Single;3;5
Honda;Civic;Sedan;2020;37501;74096;1,6;124;Petrol;Male;Married;3;2
BMW;5 Series;Sedan;2018;17621;79244;1,8;378;Petrol;Female;Married;2;3
Tesla;Model S;Sedan;2021;21622;19452;;353;Electric;Male;Single;3;1
Nissan;Altima;Sedan;2018;21914;61544;;306;Electric;Male;Single;3;3
Ford;F-150;Sedan;2021;44829;79424;1,8;314;Petrol;Female;Single;2;2
BMW;X5;Hatchback;2021;46670;73241;1,6;192;Petrol;Female;Married;0;2
Honda;Accord;Sedan;2020;34604;96173;;306;Electric;Male;Married;3;4
Toyota;Camry;Sedan;2018;35749;17617;;268;Petrol;Female;Married;0;5
Toyota;Camry;Sedan;2020;21790;79168;2,5;277;Petrol;Male;Married;3;2
Mercedes;GLE;Sedan;2019;16069;33077;;187;Petrol;Male;Married;0;1
Tesla;Model S;Truck;2021;24596;36981;2;288;Petrol;Male;Married;2;5
Ford;F-150;Sedan;2021;48540;60234;2,5;107;Petrol;Male;Married;1;3
Hyundai;Santa Fe;Sedan;2018;30735;72172;2;242;Petrol;Male;Single;2;2
Chevrolet;Malibu;Sedan;2019;33124;13188;3,5;292;Petrol;Female;Single;1;3
Hyundai;Tucson;Sedan;2018;27138;55360;2;227;Electric;Female;Married;3;1
Mercedes;E-Class;Truck;2020;18783;18931;2;274;Petrol;Female;Married;3;1
BMW;5 Series;Sedan;2020;28986;52271;;118;Petrol;Male;Single;1;3
Nissan;Maxima;Hatchback;2020;49013;78721;2;280;Petrol;Female;Single;0;3
Nissan;Rogue;Sedan;2020;33033;19888;2,5;240;Petrol;Female;Single;3;5
Chevrolet;Malibu;Sedan;2021;46290;50149;2;344;Electric;Female;Married;0;1
Hyundai;Elantra;Hatchback;2020;45705;90579;1,6;141;Electric;Male;Single;3;5
Honda;Accord;Truck;2020;32624;98214;2,5;132;Petrol;Male;Married;0;4
Nissan;Rogue;Truck;2020;27563;49929;2,5;345;Petrol;Male;Single;0;2
Kia;Sportage;Sedan;2021;29656;23188;2;386;Petrol;Male;Single;2;3
Mercedes;GLE;Sedan;2019;47416;95748;2;185;Petrol;Female;Single;3;3
Tesla;Model X;Sedan;2019;47304;20898;2,5;133;Petrol;Male;Single;0;4
Nissan;Rogue;Sedan;2021;21395;57071;1,6;331;Petrol;Female;Married;1;1
Ford;F-150;Sedan;2020;34721;32413;2,5;381;Petrol;Male;Single;1;4
BMW;5 Series;Sedan;2020;40469;63423;1,8;225;Petrol;Female;Single;1;5
Ford;Fusion;Sedan;2020;37157;68269;1,6;214;Petrol;Male;Single;0;3
Tesla;Model 3;Sedan;2020;42482;60432;2;216;Petrol;Female;Married;2;3
Ford;F-150;Hatchback;2019;23357;73180;2;394;Petrol;Male;Married;3;4
Hyundai;Santa Fe;Truck;2019;35109;20783;2;232;Petrol;Male;Single;0;1
Kia;Sorento;Sedan;2018;24007;30332;;336;Electric;Female;Single;1;5
Toyota;RAV4;Truck;2020;41928;24795;1,6;308;Petrol;Male;Married;2;4
Toyota;Camry;Sedan;2019;24093;72203;3,5;202;Petrol;Male;Married;3;5
BMW;5 Series;Sedan;2021;47885;46250;2;234;Petrol;Male;Single;3;1
Kia;Sorento;Sedan;2021;17168;21095;3,5;250;Petrol;Male;Married;2;2
Honda;Fit;Truck;2021;47908;50554;2;265;Petrol;Female;Married;3;3
Tesla;Model S;Sedan;2020;36708;88685;;185;Petrol;Male;Single;1;5
Chevrolet;Camaro;Sedan;2020;33190;20290;2;212;Petrol;Male;Married;2;2
Toyota;Camry;Sedan;2020;31336;25843;2,5;370;Petrol;Male;Married;2;3
Kia;Sorento;Hatchback;2020;17875;48482;2,5;282;Electric;Male;Single;1;3
Honda;Civic;Sedan;2021;46360;93402;2,5;111;Petrol;Female;Single;1;4
Hyundai;Elantra;Sedan;2020;17404;35203;3,5;275;Petrol;Male;Married;0;5
Toyota;RAV4;Sedan;2021;42373;87233;2,5;116;Electric;Female;Single;1;1
Kia;Soul;Sedan;2018;32628;89294;2,5;220;Petrol;Female;Single;1;2
Ford;Fusion;Sedan;2020;32073;91088;2;103;Petrol;Female;Single;2;4
Kia;Sportage;Truck;2021;40485;72151;2,5;291;Petrol;Female;Single;1;3
Ford;F-150;Sedan;2021;34674;64249;1,8;122;Petrol;Female;Married;2;2
Nissan;Maxima;Sedan;2020;37456;20918;2;215;Petrol;Male;Single;2;5
Chevrolet;Silverado;Sedan;2021;30923;11626;2;121;Petrol;Male;Single;2;4
Tesla;Model X;Sedan;2019;32685;70803;1,8;318;Petrol;Male;Single;0;5
Mercedes;E-Class;Sedan;2021;23239;60989;1,6;140;Petrol;Male;Married;0;4
Chevrolet;Camaro;Sedan;2018;15511;33555;3,5;260;Petrol;Female;Married;3;1
Tesla;Model Y;Truck;2019;46276;21306;3,5;391;Petrol;Male;Married;1;3
Tesla;Model X;Sedan;2020;43353;93370;3,5;309;Petrol;Female;Single;0;4
Tesla;Model S;Sedan;2019;39068;83172;2;322;Electric;Male;Married;0;2
BMW;5 Series;Sedan;2018;17258;37183;;265;Petrol;Female;Married;0;4
Nissan;Rogue;Sedan;2018;45819;99632;1,8;132;Petrol;Female;Married;1;3
Toyota;Prius;Sedan;2021;49590;12028;2,5;182;Petrol;Male;Married;0;2
Kia;Sportage;Sedan;2021;42127;79223;2;215;Petrol;Male;Single;2;3
Kia;Optima;Sedan;2021;39731;60410;2,5;185;Petrol;Female;Married;1;3
Tesla;Model X;Sedan;2020;27193;48306;2,5;167;Petrol;Female;Married;3;2
Chevrolet;Camaro;Sedan;2019;28493;15450;2;142;Petrol;Male;Married;2;3
Hyundai;Tucson;Truck;2020;23850;12765;2;275;Electric;Female;Married;1;3
Tesla;Model 3;Sedan;2020;31945;53270;2,5;333;Petrol;Male;Single;1;1
Nissan;Altima;Sedan;2020;45600;50973;2,5;335;Petrol;Female;Married;2;1
Toyota;Camry;Sedan;2021;35363;29115;1,6;322;Petrol;Female;Married;1;4
BMW;X5;Sedan;2021;19813;6411;2,5;230;Petrol;Male;Married;3;4
Tesla;Model X;Sedan;2020;22498;65873;2;372;Electric;Female;Married;1;2
Nissan;Sentra;Sedan;2021;32852;88974;2;119;Petrol;Male;Married;0;5
Toyota;Prius;Hatchback;2020;38996;47758;2;168;Petrol;Female;Married;3;2
Chevrolet;Malibu;Sedan;2019;30486;96951;;135;Electric;Male;Married;3;5
Nissan;Altima;Sedan;2020;15640;65410;1,8;105;Petrol;Male;Married;1;1
Mercedes;C-Class;Hatchback;2021;32520;15662;1,8;374;Petrol;Female;Married;2;2
Honda;CR-V;Sedan;2021;17764;83166;2,5;389;Petrol;Male;Married;0;3
Mercedes;GLE;Sedan;2021;24813;10136;2,5;179;Petrol;Male;Single;1;1
Chevrolet;Equinox;Sedan;2020;22318;98865;3,5;107;Petrol;Female;Married;1;4
Tesla;Model X;Sedan;2020;45586;95067;;359;Petrol;Male;Married;1;3
Kia;Sorento;Sedan;2021;28789;85784;2;245;Petrol;Female;Married;3;3
Hyundai;Tucson;Sedan;2021;32374;56018;2;285;Petrol;Male;Married;2;5
BMW;X5;Sedan;2020;22648;42397;2;274;Petrol;Male;Single;2;5
Kia;Soul;Sedan;2020;25744;63831;1,8;294;Petrol;Male;Married;2;3
BMW;3 Series;Sedan;2020;39189;65450;2,5;350;Petrol;Female;Single;3;5
BMW;3 Series;Sedan;2021;39452;54963;2;131;Petrol;Male;Single;1;5
BMW;3 Series;Sedan;2018;35174;42481;2;301;Petrol;Female;Married;0;5
Nissan;Rogue;Sedan;2020;23955;93328;2;234;Petrol;Male;Married;3;2
Tesla;Model Y;Sedan;2021;42950;19817;2;260;Petrol;Female;Single;0;1
Mercedes;C-Class;Sedan;2021;21951;89690;2;359;Petrol;Male;Married;2;2
Hyundai;Elantra;Hatchback;2018;19567;69289;;321;Petrol;Male;Single;3;1
Honda;Accord;Sedan;2020;18106;27993;2,5;125;Petrol;Male;Single;3;4
Hyundai;Sonata;Sedan;2020;19060;18347;2;272;Petrol;Male;Married;1;3
Nissan;Sentra;Sedan;2020;16218;95979;1,6;323;Petrol;Female;Married;2;3
Hyundai;Sonata;Sedan;2019;17299;86481;1,6;313;Petrol;Male;Single;1;4
Ford;Explorer;Truck;2018;45338;6743;1,8;248;Petrol;Male;Married;3;4
Kia;Sportage;Sedan;2020;40808;78208;2,5;288;Petrol;Female;Single;0;2
Toyota;RAV4;Sedan;2020;27951;9804;2;262;Electric;Male;Married;3;3
Mercedes;GLE;Sedan;2020;35743;28289;2;341;Petrol;Female;Single;0;5
Toyota;Camry;Truck;2020;29002;20975;2;398;Petrol;Male;Single;2;5
Mercedes;C-Class;Sedan;2020;31653;84372;;163;Petrol;Male;Married;1;3
Kia;Soul;Sedan;2020;17976;80692;2;393;Petrol;Male;Single;1;1
Tesla;Model S;Sedan;2021;47238;54440;2,5;342;Petrol;Female;Single;1;4
Nissan;Maxima;Sedan;2018;30542;80398;1,8;279;Petrol;Female;Single;3;4
Kia;Soul;Sedan;2020;45457;41412;1,6;258;Petrol;Male;Single;1;2
Nissan;Rogue;Sedan;2021;37036;69331;2,5;224;Petrol;Female;Single;2;5
BMW;5 Series;Hatchback;2018;44795;11226;2;124;Petrol;Male;Single;1;1
Toyota;Prius;Truck;2020;35127;59111;2,5;261;Petrol;Female;Single;3;1
Tesla;Model X;Hatchback;2019;32424;26101;2;170;Electric;Male;Married;0;5
Mercedes;C-Class;Sedan;2020;37357;65428;1,6;142;Petrol;Male;Single;0;1
Toyota;Camry;Sedan;2019;37309;63374;2;339;Electric;Male;Single;1;5
Mercedes;GLC;Sedan;2021;15042;48290;1,6;148;Petrol;Female;Single;2;4
Honda;Accord;Sedan;2019;42882;49780;2;255;Petrol;Male;Single;1;2
BMW;3 Series;Sedan;2021;41527;23539;2;371;Petrol;Female;Married;0;4
Chevrolet;Camaro;Truck;2018;43926;91570;3,5;111;Petrol;Female;Married;1;2
Honda;Civic;Sedan;2021;49567;86344;2,5;334;Petrol;Female;Married;2;1
Ford;Fusion;Sedan;2021;39343;28194;1,6;385;Electric;Male;Single;0;2
Chevrolet;Silverado;Sedan;2021;27030;94054;2;310;Electric;Male;Single;3;5
Mercedes;E-Class;Sedan;2019;22693;86813;2;233;Petrol;Male;Married;3;3
Tesla;Model 3;Sedan;2020;34665;32038;1,8;379;Petrol;Male;Single;3;1
Kia;Sorento;Sedan;2020;45357;67877;2;373;Petrol;Female;Single;1;1
Chevrolet;Equinox;Sedan;2018;22554;20065;2,5;108;Petrol;Male;Single;0;3
Kia;Optima;Sedan;2019;41243;78605;2,5;346;Petrol;Female;Single;3;2
Kia;Optima;Sedan;2021;44361;92613;;286;Electric;Female;Single;2;3
Chevrolet;Camaro;Sedan;2019;45614;63202;3,5;238;Petrol;Female;Single;0;5
Chevrolet;Equinox;Hatchback;2021;23548;33025;2;151;Petrol;Male;Single;3;5
Honda;Accord;Sedan;2021;27853;47161;2;211;Petrol;Male;Single;1;4
Nissan;Sentra;Sedan;2018;29852;41468;2;338;Petrol;Male;Married;3;5
Ford;Explorer;Sedan;2019;27704;78850;2;321;Petrol;Female;Married;1;1
Hyundai;Santa Fe;Sedan;2020;43493;75273;2;351;Petrol;Male;Married;1;4
Tesla;Model S;Sedan;2021;49403;67465;2;191;Petrol;Female;Married;3;4
Tesla;Model X;Sedan;2018;19658;32329;3,5;278;Petrol;Female;Single;3;5
BMW;5 Series;Truck;2020;28362;74113;2;107;Petrol;Female;Single;2;3
Mercedes;C-Class;Sedan;2020;33121;41164;2;390;Electric;Male;Married;3;2
Chevrolet;Silverado;Sedan;2019;29172;67911;2;357;Petrol;Male;Married;2;2
Honda;Fit;Truck;2021;44795;85993;1,8;277;Electric;Male;Single;0;1
Hyundai;Tucson;Sedan;2021;37849;81387;1,8;289;Petrol;Male;Married;1;1
Kia;Sportage;Sedan;2018;37112;68632;3,5;308;Petrol;Female;Single;2;5
Ford;Mustang;Truck;2019;35375;50568;3,5;317;Petrol;Male;Married;1;4
BMW;X5;Sedan;2019;32204;86247;2,5;367;Electric;Male;Married;3;1
Ford;Mustang;Sedan;2020;17987;57843;2;200;Petrol;Male;Single;1;4
Chevrolet;Silverado;Sedan;2021;34678;69881;3,5;385;Petrol;Male;Single;1;5
Honda;Civic;Truck;2019;48453;22411;2,5;109;Petrol;Female;Married;3;3
Hyundai;Santa Fe;Sedan;2020;34978;28216;1,6;158;Petrol;Female;Single;2;3
Honda;Fit;Sedan;2018;37922;83374;1,8;364;Petrol;Female;Single;1;5
BMW;X3;Sedan;2020;38111;33836;2;146;Petrol;Female;Single;0;5
Honda;Fit;Sedan;2021;25606;84645;2,5;113;Petrol;Male;Single;2;4
Nissan;Rogue;Hatchback;2020;33955;50493;2,5;323;Electric;Female;Married;2;1
Chevrolet;Camaro;Sedan;2019;38306;43590;3,5;113;Petrol;Female;Single;1;1
Ford;Mustang;Sedan;2018;33184;86947;2;324;Electric;Male;Married;1;2
BMW;X3;Sedan;2021;24568;28916;2,5;244;Petrol;Female;Single;3;4
Mercedes;GLC;Sedan;2019;35786;18648;1,8;286;Electric;Female;Single;1;2
Chevrolet;Malibu;Sedan;2020;42510;54433;;374;Petrol;Female;Single;3;3
BMW;X3;Sedan;2021;30668;91486;1,6;384;Petrol;Male;Single;0;2
Honda;Accord;Hatchback;2020;25374;29872;2,5;314;Petrol;Female;Married;2;2
Nissan;Sentra;Sedan;2021;43286;21331;2;160;Petrol;Female;Married;1;2
Nissan;Sentra;Sedan;2019;17177;65448;1,6;233;Petrol;Male;Married;2;2
Chevrolet;Equinox;Sedan;2021;39809;78446;1,8;296;Petrol;Male;Single;0;3
Chevrolet;Silverado;Truck;2020;31380;45605;;277;Petrol;Male;Single;2;1
Hyundai;Tucson;Sedan;2021;32075;60492;2;194;Petrol;Male;Single;0;5
Mercedes;GLC;Truck;2020;36092;6693;3,5;140;Petrol;Male;Married;3;2
Chevrolet;Equinox;Hatchback;2018;47076;94318;3,5;247;Petrol;Male;Single;1;2
Toyota;RAV4;Sedan;2020;40487;58624;2;160;Petrol;Female;Married;1;3
BMW;5 Series;Sedan;2020;20601;20103;2;356;Petrol;Female;Single;3;1
Nissan;Altima;Sedan;2020;32814;45184;2,5;128;Petrol;Female;Married;1;4
Ford;Fusion;Sedan;2019;39184;23873;2;377;Petrol;Female;Single;1;4
Mercedes;GLC;Sedan;2021;30689;87374;2;341;Petrol;Female;Single;2;2
Chevrolet;Camaro;Sedan;2021;46049;87464;1,8;212;Petrol;Male;Single;3;3
Toyota;Camry;Sedan;2021;23172;82157;2;358;Petrol;Male;Married;1;3
BMW;X3;Truck;2019;43239;75063;2,5;169;Petrol;Female;Married;1;2
Ford;Explorer;Sedan;2019;33940;58217;2;369;Petrol;Female;Married;1;2
Honda;Civic;Sedan;2019;21425;30822;2;161;Petrol;Male;Single;1;4
Ford;F-150;Hatchback;2019;44628;19170;2;283;Petrol;Female;Single;2;4
Nissan;Maxima;Truck;2019;28220;71046;1,8;361;Petrol;Male;Married;3;5
Nissan;Maxima;Sedan;2021;32125;18733;1,6;115;Petrol;Male;Married;1;1
Nissan;Rogue;Truck;2019;34848;60555;1,8;344;Petrol;Male;Single;0;2
Chevrolet;Camaro;Hatchback;2019;25499;52556;2;379;Petrol;Female;Single;0;1
Nissan;Rogue;Sedan;2021;22704;73185;2;207;Electric;Male;Married;3;4
Honda;CR-V;Hatchback;2021;32062;89004;2,5;383;Petrol;Female;Married;0;4
Nissan;Maxima;Sedan;2020;49710;14891;3,5;284;Petrol;Male;Single;1;4
Mercedes;E-Class;Sedan;2019;31693;45436;2;107;Petrol;Male;Married;3;1
BMW;3 Series;Sedan;2019;45926;88936;2;331;Petrol;Female;Married;1;5
Mercedes;GLE;Sedan;2019;25056;24084;2;365;Petrol;Male;Single;2;2
Hyundai;Sonata;Sedan;2019;18377;23714;1,6;330;Petrol;Male;Single;2;5
Mercedes;C-Class;Sedan;2019;32417;81680;2;332;Petrol;Female;Single;1;3
BMW;3 Series;Sedan;2020;20693;33678;2,5;119;Petrol;Female;Married;3;5
Kia;Optima;Sedan;2021;46319;77546;2,5;391;Electric;Female;Married;2;5
Ford;F-150;Sedan;2020;40885;72349;2,5;363;Petrol;Female;Single;2;3
Honda;CR-V;Sedan;2020;15031;81953;1,6;176;Petrol;Male;Single;0;1
Hyundai;Santa Fe;Sedan;2021;21620;11487;;332;Petrol;Female;Married;1;1
Chevrolet;Silverado;Truck;2019;26701;36158;3,5;347;Petrol;Male;Single;3;3
Chevrolet;Malibu;Sedan;2019;43724;89625;3,5;364;Petrol;Male;Single;1;4
Tesla;Model S;Sedan;2021;42886;11181;2;292;Electric;Female;Married;0;2
BMW;X5;Truck;2018;42422;33514;2;170;Petrol;Female;Married;0;5
Tesla;Model Y;Sedan;2021;20141;58338;1,8;361;Petrol;Female;Married;2;3
Nissan;Sentra;Hatchback;2019;38798;66411;2;123;Petrol;Female;Married;2;1
Toyota;Corolla;Sedan;2019;18044;78510;1,6;227;Petrol;Male;Married;3;2
Kia;Optima;Sedan;2020;34684;23823;2;270;Petrol;Female;Married;2;3
Ford;Fusion;Sedan;2019;38927;73277;2;290;Petrol;Male;Married;2;1
Toyota;Camry;Sedan;2021;43156;65302;2;123;Petrol;Male;Married;1;2
Ford;Fusion;Sedan;2019;47628;30824;1,6;271;Petrol;Female;Single;0;2
Hyundai;Tucson;Sedan;2019;40426;24658;2;373;Petrol;Male;Married;1;3
Honda;CR-V;Sedan;2020;43022;93942;1,8;360;Petrol;Female;Single;1;3
Hyundai;Tucson;Sedan;2020;48061;27290;2;259;Petrol;Female;Married;2;2
Ford;F-150;Sedan;2020;48288;31327;2;161;Petrol;Female;Single;3;1
Tesla;Model S;Sedan;2020;32374;24173;2;154;Petrol;Female;Single;0;3
Honda;CR-V;Truck;2021;38867;52859;3,5;167;Petrol;Female;Married;2;3
Chevrolet;Malibu;Sedan;2020;37526;21434;1,8;185;Electric;Female;Single;3;5
Honda;Civic;Sedan;2021;40287;25416;2,5;304;Petrol;Female;Single;1;1
BMW;X3;Sedan;2020;20335;10267;1,8;249;Petrol;Female;Single;2;3
Nissan;Sentra;Sedan;2018;25592;76708;2;355;Petrol;Male;Single;3;4
Chevrolet;Camaro;Sedan;2020;40397;68268;1,6;369;Petrol;Female;Married;3;4
Kia;Sportage;Sedan;2021;18120;7786;2;374;Petrol;Male;Married;2;2
Kia;Optima;Sedan;2020;27341;56192;2;194;Petrol;Female;Married;1;5
Kia;Sportage;Sedan;2021;17391;17604;1,8;326;Electric;Male;Single;0;5
Ford;Fusion;Hatchback;2020;16707;39345;3,5;158;Petrol;Female;Single;3;2
Nissan;Altima;Sedan;2021;35927;27577;1,6;325;Petrol;Male;Married;2;2
Kia;Soul;Sedan;2020;44484;6609;1,8;182;Petrol;Female;Married;0;1
Nissan;Sentra;Sedan;2020;33043;66715;2,5;268;Petrol;Female;Married;1;4
Ford;Explorer;Sedan;2019;20544;99686;2,5;384;Petrol;Male;Married;3;3
Honda;Accord;Sedan;2020;34139;72959;2,5;227;Petrol;Male;Married;0;4
Hyundai;Tucson;Sedan;2019;15834;47388;2,5;205;Petrol;Female;Married;3;3
Hyundai;Sonata;Sedan;2020;49262;48708;2;256;Petrol;Female;Single;3;2
Kia;Optima;Truck;2019;47357;96268;2;230;Petrol;Female;Single;2;4
Tesla;Model Y;Sedan;2019;19631;93721;2;277;Petrol;Female;Single;0;4
Hyundai;Sonata;Sedan;2021;24062;87156;;123;Petrol;Female;Single;1;4
Kia;Sportage;Sedan;2020;15210;59927;2,5;274;Petrol;Male;Single;3;3
Kia;Sportage;Sedan;2019;47805;36584;2,5;315;Petrol;Male;Married;3;4
Toyota;Prius;Sedan;2020;27438;30854;2;262;Petrol;Female;Married;0;5
Chevrolet;Silverado;Sedan;2019;41381;48427;2;220;Petrol;Female;Married;2;1
Ford;Mustang;Sedan;2021;31127;8947;2,5;233;Petrol;Female;Single;0;3
Kia;Sportage;Sedan;2020;17407;31381;;104;Petrol;Male;Single;1;2
Hyundai;Elantra;Sedan;2019;40401;84008;2,5;298;Petrol;Male;Married;3;2
Chevrolet;Malibu;Hatchback;2019;23312;85544;2,5;399;Petrol;Male;Married;0;4
Hyundai;Elantra;Sedan;2020;23265;76186;2;315;Petrol;Female;Married;3;3
Toyota;Corolla;Sedan;2020;39326;68763;2;227;Petrol;Female;Married;0;5
BMW;X3;Sedan;2020;47767;39233;2;337;Petrol;Male;Single;1;2
Hyundai;Santa Fe;Sedan;2021;18077;34822;2;294;Electric;Female;Married;3;5
Hyundai;Santa Fe;Sedan;2020;43269;28348;3,5;148;Petrol;Female;Married;3;5
BMW;X5;Sedan;2021;17646;53544;2;151;Electric;Male;Single;0;2
Honda;CR-V;Sedan;2018;43050;8344;2;124;Petrol;Male;Single;3;3
Ford;Mustang;Sedan;2021;16427;10684;2;145;Petrol;Male;Married;1;3
Mercedes;E-Class;Truck;2021;41835;53938;;236;Petrol;Male;Married;2;5
Toyota;Camry;Sedan;2020;28947;57084;2,5;180;Petrol;Female;Single;0;3
Tesla;Model Y;Sedan;2020;20477;34942;2;207;Petrol;Female;Married;0;1
Chevrolet;Camaro;Sedan;2020;30603;22300;1,8;223;Petrol;Female;Married;3;2
BMW;5 Series;Truck;2020;45047;60611;1,8;396;Petrol;Female;Single;0;2
Toyota;Camry;Sedan;2021;37963;39387;1,6;215;Petrol;Male;Single;3;4
Kia;Soul;Truck;2020;23867;38990;2;398;Petrol;Male;Married;2;1
Ford;Fusion;Sedan;2020;40291;33414;2;229;Petrol;Male;Single;0;1
Kia;Optima;Sedan;2020;32108;51910;2;241;Petrol;Male;Married;3;3
Kia;Soul;Sedan;2018;42317;95885;2;167;Electric;Female;Single;1;3
Kia;Sorento;Sedan;2021;16801;9691;1,6;291;Petrol;Male;Single;0;3
Ford;F-150;Sedan;2020;38041;35262;2,5;326;Petrol;Male;Single;2;4
Ford;Explorer;Sedan;2021;44979;29155;;310;Petrol;Female;Married;1;1
BMW;3 Series;Sedan;2018;25068;65036;;300;Petrol;Male;Married;1;2
